New Village Created!
<<Sanctuary period: 15 years>>
Year: 00, Villagers: 100, Body Count: 00.
Year: 01, Villagers: 120, Body Count: 00.
Year: 02, Villagers: 141, Body Count: 00.
Year: 03, Villagers: 160, Body Count: 00.
Year: 04, Villagers: 176, Body Count: 00.
Year: 05, Villagers: 183, Body Count: 00.
Year: 06, Villagers: 188, Body Count: 00.
Year: 07, Villagers: 188, Body Count: 00.
Year: 08, Villagers: 189, Body Count: 00.
Year: 09, Villagers: 192, Body Count: 00.
Year: 10, Villagers: 192, Body Count: 00.
Year: 11, Villagers: 192, Body Count: 00.
Year: 12, Villagers: 193, Body Count: 00.
Year: 13, Villagers: 194, Body Count: 00.
Year: 14, Villagers: 194, Body Count: 00.
Year: 15, Villagers: 195, Body Count: 00.
<<New Disease: [82,18,45], Fitness: 154632.5>>
Year: 16, Villagers: 200, Body Count: 00.
Year: 17, Villagers: 205, Body Count: 01.
Year: 18, Villagers: 202, Body Count: 16.
Year: 19, Villagers: 211, Body Count: 12.
Year: 20, Villagers: 214, Body Count: 25.
Year: 21, Villagers: 225, Body Count: 24.
Year: 22, Villagers: 214, Body Count: 40.
Year: 23, Villagers: 204, Body Count: 38.
Year: 24, Villagers: 187, Body Count: 42.
Year: 25, Villagers: 179, Body Count: 31.
Year: 26, Villagers: 162, Body Count: 29.
Year: 27, Villagers: 132, Body Count: 35.
Year: 28, Villagers: 106, Body Count: 32.
Year: 29, Villagers: 093, Body Count: 17.
Year: 30, Villagers: 082, Body Count: 14.
Year: 31, Villagers: 061, Body Count: 23.
<<New Disease: [87,13,43], Fitness: 51036.73>>
Year: 32, Villagers: 052, Body Count: 10.
Year: 33, Villagers: 044, Body Count: 09.
Year: 34, Villagers: 036, Body Count: 12.
Year: 35, Villagers: 035, Body Count: 04.
Year: 36, Villagers: 030, Body Count: 07.
Year: 37, Villagers: 028, Body Count: 08.
Year: 38, Villagers: 024, Body Count: 07.
Year: 39, Villagers: 026, Body Count: 02.
Year: 40, Villagers: 027, Body Count: 05.
Year: 41, Villagers: 017, Body Count: 10.
Year: 42, Villagers: 017, Body Count: 01.
Year: 43, Villagers: 019, Body Count: 01.
Year: 44, Villagers: 017, Body Count: 02.
Year: 45, Villagers: 011, Body Count: 07.
Year: 46, Villagers: 008, Body Count: 04.
Year: 47, Villagers: 005, Body Count: 03.
Year: 48, Villagers: 004, Body Count: 01.
<<Sanctuary period: 15 years>>
Year: 49, Villagers: 004, Body Count: 00.
Year: 50, Villagers: 004, Body Count: 00.
Year: 51, Villagers: 004, Body Count: 00.
Year: 52, Villagers: 004, Body Count: 00.
Year: 53, Villagers: 004, Body Count: 00.
Year: 54, Villagers: 004, Body Count: 00.
Year: 55, Villagers: 004, Body Count: 00.
Year: 56, Villagers: 004, Body Count: 00.
Year: 57, Villagers: 004, Body Count: 00.
Year: 58, Villagers: 004, Body Count: 00.
Year: 59, Villagers: 004, Body Count: 00.
Year: 60, Villagers: 004, Body Count: 00.
Year: 61, Villagers: 004, Body Count: 00.
Year: 62, Villagers: 004, Body Count: 00.
Year: 63, Villagers: 004, Body Count: 00.
Year: 64, Villagers: 004, Body Count: 00.
<<New Disease: [51,49,28], Fitness: 1230.48>>
Year: 65, Villagers: 004, Body Count: 00.
Year: 66, Villagers: 003, Body Count: 01.
Year: 67, Villagers: 001, Body Count: 02.
Year: 68, Villagers: 001, Body Count: 00.
Year: 69, Villagers: 000, Body Count: 01.
Total Body Count: 476, Total Diseases encountered: 3 Average Lifespan: 12 years.
